formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C18H37NO4	[M - H]-	C18H36NO4-	Alkaloids	0,847	Tyrosine alkaloids	0,861	Morphinan alkaloids	0,256	Benzenoids	0,978	Phenol ethers	0,995	Anisoles	0,981			Anisoles	0,981	Organic compounds; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Cyclic ketones; Aralkylamines; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	330,265	659	10,975	650281399341639358	650277957231040795	1483	
1	C15H22N3O4S	[M - H]-	C15H21N3O4S-	Alkaloids	0,370	Ornithine alkaloids	0,065	Cyclic peptides	0,027	Organic acids and derivatives	0,991	Carboxylic acids and derivatives	0,965	Amino acids, peptides, and analogues	0,881	Amino acids and derivatives	0,878	Alpha amino acids and derivatives	0,691	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	339,124	659	10,977	650281397269653099	650277958380280221	1509	
1	C8H18N3O4S	[M - H]-	C8H17N3O4S-	Amino acids and Peptides	0,903	Small peptides	0,801	Aminoacids	0,686	Organic acids and derivatives	0,983	Carboxylic acids and derivatives	0,950	Amino acids, peptides, and analogues	0,751	Amino acids and derivatives	0,746	Alpha amino acids and derivatives	0,844	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	251,096	659	10,990	650281410976639983	650277908631637152	847	
1	C16H12O6	[M - H]-	C16H11O6-	Shikimates and Phenylpropanoids	0,999	Flavonoids	0,915	Flavones	0,887	Phenylpropanoids and polyketides	0,995	Flavonoids	0,901	O-methylated flavonoids	0,923			O-methylated flavonoids	0,923	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	299,056	660	11,007	650281413497417126	650277932572726082	1182	
1	C14H13N4O5	[M - H]-	C14H12N4O5-	Alkaloids	0,917	Histidine alkaloids	0,151	Imidazole alkaloids	0,151	Organic 1,3-dipolar compounds	0,945	Allyl-type 1,3-dipolar organic compounds	0,922	Organic nitro compounds	0,922	C-nitro compounds	0,928	Nitroaromatic compounds	0,797	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Ethers; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	316,083	661	11,009	650281413006683354	650277948112623292	1363	
1	C18H35NO3	[M - H]-	C18H34NO3-	Fatty acids	0,857	Fatty esters	0,269	Fatty acyl carnitines	0,054	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,934	Tertiary amines	0,577	Trialkylamines	0,680	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	312,254	661	11,013	650281410221665005	650277942014105002	1308	
1	C8H8O2	[M - H]-	C8H7O2-	Shikimates and Phenylpropanoids	0,768	Phenylpropanoids (C6-C3)	0,690	Cinnamic acids and derivatives	0,599	Benzenoids	0,989	Phenols	0,476	1-hydroxy-2-unsubstituted benzenoids	0,566			1-hydroxy-2-unsubstituted benzenoids	0,566	Organic compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	135,045	661	11,015	650281407134656795	650277878378118912	135	
1	C20H24N6O6	[M - H]-	C20H23N6O6-	Alkaloids	0,925	Histidine alkaloids	0,204	Imidazole alkaloids	0,208	Organoheterocyclic compounds	1,000	Imidazopyrimidines	0,576	Purines and purine derivatives	0,640			Purines and purine derivatives	0,640	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Ketones; Lactams; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Imidazopyrimidines; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Vinylogous amides; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	443,171	661	11,019	650281417293262707	650277983667740759	1846	
1	C14H15ClN3O3	[M - H]-	C14H14ClN3O3-	Shikimates and Phenylpropanoids	0,302	Small peptides	0,545	Pyrrole alkaloids	0,339	Benzenoids	0,998	Benzene and substituted derivatives	0,998	Nitrobenzenes	0,654			Nitrobenzenes	0,654	Organic compounds; Halobenzenes; Nitrobenzenes; Hydrazines and derivatives; Phenols; Organohalogen compounds; Organonitrogen compounds; Aryl chlorides; Chlorobenzenes; Organic nitro compounds; Organic oxoazanium compounds; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	307,075	661	11,021	650281412633390216	650277935638762584	1238	
1	C16H16O4	[M - H]-	C16H15O4-	Shikimates and Phenylpropanoids	1,000	Isoflavonoids	0,984	Isoflavanones	0,720	Phenylpropanoids and polyketides	0,978	Isoflavonoids	0,973	O-methylated isoflavonoids	0,901	4'-O-methylated isoflavonoids	0,696	4'-O-methylated isoflavonoids	0,696	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Isoflavans; Isoflavanols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; 4'-O-methylated isoflavonoids; 1-benzopyrans; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	271,098	662	11,035	650281421630173375	650277916231716653	976	
1	C12H22N3O4	[M - H]-	C12H21N3O4-	Amino acids and Peptides	0,500	Small peptides	0,914	Aminoacids	0,696	Organic acids and derivatives	0,998	Carboxylic acids and derivatives	0,998	Amino acids, peptides, and analogues	0,997	Amino acids and derivatives	0,996	Arginine and derivatives	0,539	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Arginine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	271,155	663	11,056	650281420900364419	650277916361740097	980	
1	C18H30O5	[M - H]-	C18H29O5-	Shikimates and Phenylpropanoids	0,811	Styrylpyrones	0,313	Kavalactones and derivatives	0,315	Benzenoids	0,986	Phenols	0,729	Methoxyphenols	0,668			Methoxyphenols	0,668	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	325,200	665	11,076	650281422485811453	650277951409346500	1416	
1	C7H16N3O2	[M - H]-	C7H15N3O2-	Amino acids and Peptides	0,388	Histidine alkaloids	0,720	Imidazole alkaloids	0,719	Organoheterocyclic compounds	0,821	Heteroaromatic compounds	0,534					Heteroaromatic compounds	0,534	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	173,117	665	11,091	650281434506687727	650277888788382515	352	
1	C16H12O4	[M - H]-	C16H11O4-	Shikimates and Phenylpropanoids	0,998	Flavonoids	0,878	Flavonols	0,674	Phenylpropanoids and polyketides	0,981	Flavonoids	0,856	O-methylated flavonoids	0,860	3'-O-methylated flavonoids	0,513	3'-O-methylated flavonoids	0,513	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Flavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; O-methylated flavonoids; O-methylated isoflavonoids; 3'-O-methylated flavonoids; 4'-O-methylated flavonoids; 3-hydroxyflavonoids; Hydroxyflavonoids; 1-benzopyrans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	267,066	666	11,097	650281435790145151	650277913387978382	945	
1	C10H16N3O2	[M - H]-	C10H15N3O2-	Alkaloids	0,994	Histidine alkaloids	0,189	Imidazole alkaloids	0,189	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,934	Aralkylamines	0,804	Aralkylamines	0,804	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Monoalkylamines; Dialkylamines; Amines; Secondary amines; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	209,118	666	11,098	650281435156804934	650277897407678304	574	
1	C16H32N3O5	[M - H]-	C16H31N3O5-	Alkaloids	0,793	Ornithine alkaloids	0,376	Pyrrolizidine alkaloids	0,285	Organic acids and derivatives	0,934	Carboxylic acids and derivatives	0,786	Amino acids, peptides, and analogues	0,725	Amino acids and derivatives	0,718	Amino acids and derivatives	0,718	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	345,229	666	11,098	650281435504932241	650277963740601046	1569	
1	C7H14O2	[M - H]-	C7H13O2-	Fatty acids	0,997	Fatty Acids and Conjugates	0,825	Unsaturated fatty acids	0,472	Organic oxygen compounds	0,987	Organooxygen compounds	0,985	Carbonyl compounds	0,787			Carbonyl compounds	0,787	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	129,092	666	11,104	650281435869836966	650277876788477576	111	
1	C16H31N4O5	[M - H]-	C16H30N4O5-	Alkaloids	0,876	Ornithine alkaloids	0,114	Polyamines	0,139	Organic acids and derivatives	0,995	Carboxylic acids and derivatives	0,964	Amino acids, peptides, and analogues	0,705	Amino acids and derivatives	0,699	Amino acids and derivatives	0,699	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	358,223	667	11,117	650281476202264932	650277967540640824	1639	
1	C16H28N3O4	[M - H]-	C16H27N3O4-	Alkaloids	0,904	Histidine alkaloids	0,341	Imidazole alkaloids	0,343	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Guanidines	0,603			Guanidines	0,603	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Carboxylic acid derivatives; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	325,202	669	11,153	650281476252596602	650277951447095241	1417	
1	C14H27NO3	[M - H]-	C14H26NO3-	Fatty acids	0,909	Fatty esters	0,691	Fatty acyl carnitines	0,137	Organic acids and derivatives	0,972	Carboxylic acids and derivatives	0,977	Amino acids, peptides, and analogues	0,526	Amino acids and derivatives	0,525	Amino acids and derivatives	0,525	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	256,192	670	11,166	650281481835215638	650277910972059018	893	
1	C18H18O7	[M - H]-	C18H17O7-	Shikimates and Phenylpropanoids	0,977	Isoflavonoids	0,972	Pterocarpan	0,599	Phenylpropanoids and polyketides	0,794	Isoflavonoids	0,977	Isoflavans	0,940	Isoflavanols	0,939	Isoflavanols	0,939	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Benzodioxoles; Organooxygen compounds; Isoflavans; Isoflavanols; Carbonyl compounds; Phenol ethers; Benzenoids; Isoflavonoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	345,098	670	11,167	650281483382914259	650277963577023170	1565	
1	C12H20O3	[M - H]-	C12H19O3-	Fatty acids	0,477	Fatty esters	0,177	Wax monoesters	0,122	Lipids and lipid-like molecules	0,820	Fatty Acyls	0,837	Fatty acid esters	0,769			Fatty acid esters	0,769	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	211,133	671	11,184	650281483995282722	650277897890023314	584	
1	C14H31N7O3S	[M - H]-	C14H30N7O3S-	Alkaloids	0,555	Pseudoalkaloids (transamidation)	0,066	Purine alkaloids	0,049	Organic acids and derivatives	0,960	Carboxylic acids and derivatives	0,912	Amino acids, peptides, and analogues	0,834	Amino acids and derivatives	0,834	Amino acids and derivatives	0,834	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Organic nitro compounds; Thioethers; Organic oxoazanium compounds; Secondary carboxylic acid amides; Trialkylamines; Amines; Tertiary amines; Sulfenyl compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Alkylarylthioethers; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities	376,216	671	11,186	650281520003414722	650277973089705400	1716	
1	C16H35N4O3	[M - H]-	C16H34N4O3-	Alkaloids	0,986	Ornithine alkaloids	0,199	Imidazole alkaloids	0,154	Organic acids and derivatives	0,888	Carboxylic acids and derivatives	0,506	Amino acids, peptides, and analogues	0,583	Amino acids and derivatives	0,578	Amino acids and derivatives	0,578	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	330,265	672	11,194	650281515632948912	650277955708508384	1472	
1	C11H22N3O4S	[M - H]-	C11H21N3O4S-	Alkaloids	0,667	Ornithine alkaloids	0,107	Imidazole alkaloids	0,097	Organic acids and derivatives	0,951	Carboxylic acids and derivatives	0,760	Amino acids, peptides, and analogues	0,631	Amino acids and derivatives	0,626	Alpha amino acids and derivatives	0,543	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Sulfones; Carboxylic acid derivatives; Sulfonyls; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	291,124	672	11,198	650281519147776492	650277924003762503	1082	
1	C7H16N2O6S	[M - H]-	C7H15N2O6S-	Amino acids and Peptides	0,925	Small peptides	0,071	Aminoacids	0,065	Organic acids and derivatives	0,897	Organic sulfuric acids and derivatives	0,667					Organic sulfuric acids and derivatives	0,667	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Ketones; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	255,066	672	11,201	650281522624856126	650277910485519694	881	
1	C14H11N3O4	[M - H]-	C14H10N3O4-	Alkaloids	0,988	Anthranilic acid alkaloids	0,732	Pyridine alkaloids	0,118	Benzenoids	0,996	Phenol ethers	0,818	Anisoles	0,805			Anisoles	0,805	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organonitrogen compounds; Organooxygen compounds; Nitriles; Organic nitro compounds; Organic oxoazanium compounds; Phenol ethers; Benzenoids; Primary amines; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	284,065	672	11,202	650281527431529778	650277921160024222	1049	
1	C16H12O5	[M - H]-	C16H11O5-	Polyketides	0,966	Polycyclic aromatic polyketides	0,983	Anthraquinones and anthrones	0,986	Benzenoids	1,000	Anthracenes	0,985	Anthraquinones	0,980			Anthraquinones	0,980	Organic compounds; Anthracenes; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Anthraquinones; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Phenol ethers; Benzenoids; Aryl ketones; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	283,061	672	11,202	650281521802771546	650277920853840010	1045	
1	C8H16N2O8S	[M - H]-	C8H15N2O8S-	Amino acids and Peptides	0,938	Amino acid glycosides	0,554	Monosaccharides	0,057	Organic oxygen compounds	1,000	Organooxygen compounds	0,999	Carbohydrates and carbohydrate conjugates	0,831	Monosaccharides	0,793	Monosaccharides	0,793	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Thioacetals; Monosaccharides; Secondary alcohols; Carbonyl compounds; Monothioacetals; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	299,055	672	11,208	650281521471421456	650277932283319086	1178	
1	C16H14O7	[M - H]-	C16H13O7-	Polyketides	0,912	Aromatic polyketides	0,426	Depsides and depsidones	0,563	Benzenoids	1,000	Benzene and substituted derivatives	0,958	Benzoyl derivatives	0,664			Benzoyl derivatives	0,664	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aromatic alcohols; Methyl esters; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	317,067	672	11,208	650281523413385834	650277948418807518	1369	
1	C13H24N3O5	[M - H]-	C13H23N3O5-	Alkaloids	0,619	Ornithine alkaloids	0,136	Polyamines	0,120	Organic 1,3-dipolar compounds	0,614	Allyl-type 1,3-dipolar organic compounds	0,630	Organic nitro compounds	0,585			Organic nitro compounds	0,585	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Carbonyl compounds; Amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	301,166	673	11,217	650281517608466660	650277933856183226	1206	
1	C19H16O5	[M - H]-	C19H15O5-	Shikimates and Phenylpropanoids	0,999	Isoflavonoids	0,881	Flavones	0,592	Phenylpropanoids and polyketides	0,997	Flavonoids	0,834	Hydroxyflavonoids	0,841	4'-hydroxyflavonoids	0,636	4'-hydroxyflavonoids	0,636	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Resorcinols; Chromones; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Benzenediols; Flavones; Benzene and substituted derivatives; Benzenoids; Isoflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	323,092	673	11,218	650281520359930654	650277949802927968	1396	
1	C8H18N3O4S	[M - H]-	C8H17N3O4S-	Amino acids and Peptides	0,813	Small peptides	0,538	Aminoacids	0,108	Organic acids and derivatives	0,981	Carboxylic acids and derivatives	0,946	Amino acids, peptides, and analogues	0,611	Amino acids and derivatives	0,605	Alpha amino acids and derivatives	0,653	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	251,096	673	11,221	650281529323162043	650277908581305494	845	
1	C15H22O5	[M - H]-	C15H21O5-	Polyketides	0,633	Sesquiterpenoids	0,726	Zearalenones	0,110	Benzenoids	0,859	Phenols	0,830	1-hydroxy-2-unsubstituted benzenoids	0,752			1-hydroxy-2-unsubstituted benzenoids	0,752	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	281,140	674	11,227	650281518690597235	650277920308580470	1041	
