formulaRank,molecularFormula,adduct,precursorFormula,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#all classifications,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,compoundId,mappingFeatureId,overallFeatureQuality
1,C14H25NO3,[M - H]-,C14H24NO3-,Alkaloids,0.989,Ornithine alkaloids,0.640,Tropane alkaloids,0.511,Organic acids and derivatives,0.989,Carboxylic acids and derivatives,0.994,"Amino acids, peptides, and analogues",0.592,Amino acids and derivatives,0.594,Amino acids and derivatives,0.594,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Ketones; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",254.178,644,10.738,832180382616453080,832177633895909598,832177633895909597,853,
1,C18H35NO5S,[M - H]-,C18H34NO5S-,Polyketides,0.535,Aromatic polyketides,0.109,Sphingoid bases,0.079,Organic acids and derivatives,0.947,Carboxylic acids and derivatives,0.658,"Amino acids, peptides, and analogues",0.707,Amino acids and derivatives,0.707,Alpha amino acids,0.504,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Thioethers; Carbonyl compounds; Alpha amino acids; Amines; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",376.219,645,10.754,832180393815246494,832177671162304762,832177671162304761,1661,
1,C10H17NO3,[M - H]-,C10H16NO3-,Amino acids and Peptides,0.332,Ornithine alkaloids,0.144,Tropane alkaloids,0.066,Organic acids and derivatives,0.868,Carboxylic acids and derivatives,0.890,Carboxylic acid derivatives,0.738,Carboxylic acid esters,0.829,Carboxylic acid esters,0.829,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,198.115,645,10.755,832180387238576858,832177620465746362,832177620465746361,489,
1,C18H31NO5,[M - H]-,C18H30NO5-,Alkaloids,0.556,Ornithine alkaloids,0.296,Fatty acyl carnitines,0.363,Organic acids and derivatives,0.981,Carboxylic acids and derivatives,0.994,"Amino acids, peptides, and analogues",0.565,Amino acids and derivatives,0.568,Amino acids and derivatives,0.568,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; N-alkylpyrrolidines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",340.215,646,10.762,832180389792908245,832177662459123001,832177662459123000,1472,
1,C11H13N2O5,[M - H]-,C11H12N2O5-,Amino acids and Peptides,0.983,Small peptides,0.972,Aminoacids,0.921,Organic acids and derivatives,0.979,Carboxylic acids and derivatives,0.980,"Amino acids, peptides, and analogues",0.981,Amino acids and derivatives,0.980,Tyrosine and derivatives,0.549,"Organic compounds; Amino acids, peptides, and analogues; Nitrobenzenes; Alpha amino acids and derivatives; Phenols; Nitrophenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities",252.075,646,10.774,832180390870844426,832177633036077178,832177633036077177,833,
1,C18H37NO4,[M - H]-,C18H36NO4-,Fatty acids,0.991,Spingolipids,0.275,Sphingoid bases,0.396,Lipids and lipid-like molecules,0.592,Fatty Acyls,0.692,Fatty acids and conjugates,0.483,Long-chain fatty acids,0.549,Long-chain fatty acids,0.549,Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Long-chain fatty acids; Organic zwitterions; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,330.267,647,10.776,832180396541544194,832177660613629051,832177660613629050,1434,
1,C8H9FN3O2,[M - H]-,C8H8FN3O2-,Alkaloids,0.803,Histidine alkaloids,0.031,Imidazole alkaloids,0.031,Benzenoids,0.998,Benzene and substituted derivatives,0.997,Benzoyl derivatives,0.604,,,Benzoyl derivatives,0.604,"Organic compounds; Organoheterocyclic compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Azoles; Aryl fluorides; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Aromatic alcohols; Organic 1,3-dipolar compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",197.062,647,10.777,832180367940582248,832177619723354459,832177619723354458,470,
1,C22H33NO2,[M - CH3 - H]-,C21H29NO2-,Alkaloids,0.956,Tryptophan alkaloids,0.452,Quinoline alkaloids,0.070,Benzenoids,0.862,,,,,,,Benzenoids,0.862,Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,327.220,647,10.789,832180382394154896,832177658566808502,832177658566808501,1399,
1,C13H29F2N5O5,[M - H]-,C13H28F2N5O5-,Carbohydrates,0.814,Nucleosides,0.588,Pyrimidine nucleosides,0.782,"Organic 1,3-dipolar compounds",0.724,"Allyl-type 1,3-dipolar organic compounds",0.851,Organic nitro compounds,0.809,C-nitro compounds,0.788,Nitroaromatic compounds,0.685,"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Alkyl fluorides; Organic nitro compounds; Aminopyrimidines and derivatives; Diazines; Organic oxoazanium compounds; Organofluorides; Hydropyrimidines; Amines; Primary amines; Tertiary amines; Alkyl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities",372.204,648,10.794,832180413457174290,832177669904013462,832177669904013461,1641,
1,C18H35NO6S,[M - H]-,C18H34NO6S-,Amino acids and Peptides,0.599,Spingolipids,0.100,Sphingoid bases,0.126,Organic acids and derivatives,0.999,Organic sulfuric acids and derivatives,0.926,,,,,Organic sulfuric acids and derivatives,0.926,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,392.213,648,10.796,832180438547503083,832177674362559026,832177674362559025,1722,
1,C14H8F4NO3,[M - H]-,C14H7F4NO3-,Alkaloids,0.971,Anthranilic acid alkaloids,0.948,Acridone alkaloids,0.317,Organoheterocyclic compounds,0.897,Quinolines and derivatives,0.846,Quinolones and derivatives,0.717,Hydroquinolones,0.676,Hydroquinolones,0.676,Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Pyridines and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Aryl fluorides; Quinolines and derivatives; Organofluorides; Hydroquinolines; Hydroquinolones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities,313.036,648,10.797,832180421589930380,832177653101629767,832177653101629766,1276,
1,C22H42F2N2O4Si2,[M - H]-,C22H41F2N2O4Si2-,Polyketides,0.202,Phloroglucinols,0.007,Pyrimidine nucleosides,0.012,Benzenoids,0.995,Benzene and substituted derivatives,0.986,Benzoyl derivatives,0.593,,,Benzoyl derivatives,0.593,Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Alkyl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Alkyl halides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities,491.259,648,10.808,832180444071401927,832177680209419420,832177680209419419,1843,
1,C15H26O6,[M - H]-,C15H25O6-,Terpenoids,0.903,Sesquiterpenoids,0.825,Germacrane sesquiterpenoids,0.038,Lipids and lipid-like molecules,0.661,Prenol lipids,0.582,,,,,Prenol lipids,0.582,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,301.168,649,10.809,832180403407620693,832177647732920077,832177647732920076,1165,
1,C11H13N2O5,[M - H]-,C11H12N2O5-,Amino acids and Peptides,0.625,Phenylpropanoids (C6-C3),0.133,Aminoacids,0.090,Benzenoids,0.994,Benzene and substituted derivatives,0.989,Nitrobenzenes,0.953,,,Nitrobenzenes,0.953,"Organic compounds; Nitrobenzenes; Phenols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities",252.076,649,10.819,832180434730686200,832177633098991748,832177633098991747,835,
1,C15H11F2N2O3,[M - H]-,C15H10F2N2O3-,Shikimates and Phenylpropanoids,0.592,Coumarins,0.874,Simple coumarins,0.726,Phenylpropanoids and polyketides,0.484,Coumarins and derivatives,0.679,,,,,Coumarins and derivatives,0.679,Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Coumarins and derivatives; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Pyranones and derivatives; Aryl fluorides; Organofluorides; Benzenoids; Aryl halides; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,304.068,649,10.825,832180431211664431,832177648164933454,832177648164933453,1178,
1,C25H34O6,[M - H]-,C25H33O6-,Shikimates and Phenylpropanoids,0.346,Flavonoids,0.117,Flavanones,0.061,Organic oxygen compounds,1.000,Organooxygen compounds,1.000,Ethers,0.859,Alkyl aryl ethers,0.806,Alkyl aryl ethers,0.806,Organic compounds; Ketones; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,429.227,650,10.836,832180429013848924,832177676551985974,832177676551985973,1774,
1,C16H29N4O4,[M - H]-,C16H28N4O4-,Alkaloids,0.977,Ornithine alkaloids,0.573,Polyamines,0.432,Organic acids and derivatives,0.997,Carboxylic acids and derivatives,0.991,"Amino acids, peptides, and analogues",0.715,Amino acids and derivatives,0.712,Amino acids and derivatives,0.712,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",340.214,651,10.846,832180437343737749,832177662350071082,832177662350071081,1469,
1,C18H32N2O6S,[M - H]-,C18H31N2O6S-,Fatty acids,0.546,Aminosugars and aminoglycosides,0.037,Leukotrienes,0.057,Organic acids and derivatives,1.000,Carboxylic acids and derivatives,1.000,"Amino acids, peptides, and analogues",0.919,Amino acids and derivatives,0.916,N-acyl-alpha amino acids and derivatives,0.531,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",403.192,652,10.861,832180457790971442,832177675398552229,832177675398552228,1745,
1,C18H33NO3,[M - H]-,C18H32NO3-,Alkaloids,0.934,Lysine alkaloids,0.782,Quinolizidine alkaloids,0.123,Organoheterocyclic compounds,0.730,Piperidines,0.584,,,,,Piperidines,0.584,Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Piperidines; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,310.241,652,10.872,832180422873387516,832177651168055450,832177651168055449,1243,
1,C12H22O3,[M - H]-,C12H21O3-,Terpenoids,0.763,Sesquiterpenoids,0.367,Menthane monoterpenoids,0.209,Lipids and lipid-like molecules,0.512,,,,,,,Lipids and lipid-like molecules,0.512,Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,213.151,653,10.877,832180413620752182,832177623934436260,832177623934436259,587,
1,C19H36N2O4,[M - H]-,C19H35N2O4-,Fatty acids,0.944,Fatty esters,0.561,Fatty acyl carnitines,0.523,Organic acids and derivatives,0.998,Carboxylic acids and derivatives,0.998,"Amino acids, peptides, and analogues",0.787,Amino acids and derivatives,0.786,Amino acids and derivatives,0.786,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Quaternary ammonium salts; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",355.261,653,10.878,832180411422936593,832177667152549675,832177667152549674,1570,
1,C12H20N6O3,[M - H]-,C12H19N6O3-,Alkaloids,0.860,Pseudoalkaloids (transamidation),0.101,Purine alkaloids,0.139,Organoheterocyclic compounds,0.998,Azoles,0.552,,,,,Azoles,0.552,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Azoles; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,295.153,653,10.881,832180411884310075,832177645061148124,832177645061148123,1104,
1,C9H17NO4,[M - H]-,C9H16NO4-,Amino acids and Peptides,0.952,Small peptides,0.693,Aminoacids,0.750,Organic acids and derivatives,0.987,Carboxylic acids and derivatives,0.988,"Amino acids, peptides, and analogues",0.591,Amino acids and derivatives,0.590,Alpha amino acids and derivatives,0.528,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",202.109,653,10.883,832180413058715354,832177622038610582,832177622038610581,533,
1,C12H22O4,[M - H]-,C12H21O4-,Fatty acids,0.950,Fatty Acids and Conjugates,0.587,Dicarboxylic acids,0.120,Organic acids and derivatives,0.983,Carboxylic acids and derivatives,0.988,Dicarboxylic acids and derivatives,0.515,,,Dicarboxylic acids and derivatives,0.515,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,229.146,653,10.890,832180412983217853,832177627990328773,832177627990328772,696,
1,C7H18F2N4O,[M - H]-,C7H17F2N4O-,Alkaloids,0.884,Histidine alkaloids,0.715,Imidazole alkaloids,0.715,Organoheterocyclic compounds,0.972,Heteroaromatic compounds,0.773,,,,,Heteroaromatic compounds,0.773,Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Amines; Primary amines; Alkyl halides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,211.136,653,10.890,832180414501556140,832177623284319050,832177623284319049,569,
1,C14H20O4,[M - H]-,C14H19O4-,Terpenoids,0.961,Sesquiterpenoids,0.936,Germacrane sesquiterpenoids,0.115,Lipids and lipid-like molecules,0.519,Prenol lipids,0.516,,,,,Prenol lipids,0.516,Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,251.128,654,10.893,832180419006238935,832177632838944860,832177632838944859,827,
1,C7H16N4O6,[M - H]-,C7H15N4O6-,Carbohydrates,0.890,Aminosugars and aminoglycosides,0.215,Aminoacids,0.141,Organic nitrogen compounds,1.000,Organonitrogen compounds,0.999,Guanidines,0.503,,,Guanidines,0.503,"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Guanidines; Organic nitro compounds; Secondary alcohols; Carbonyl compounds; Polyols; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",251.098,655,10.914,832180418632945834,832177632666978371,832177632666978370,822,
1,C17H14O6,[M - H]-,C17H13O6-,Shikimates and Phenylpropanoids,0.967,Flavonoids,0.835,Flavonols,0.106,Phenylpropanoids and polyketides,0.976,Flavonoids,0.856,O-methylated flavonoids,0.829,,,O-methylated flavonoids,0.829,Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Alkyl aryl ethers; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Carboxylic acid esters; Flavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; O-methylated flavonoids; Hydroxyflavonoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,313.073,655,10.923,832180428707664695,832177653265207648,832177653265207647,1281,
1,C16H27FN4O2,[M - H]-,C16H26FN4O2-,Alkaloids,0.976,Histidine alkaloids,0.076,Imidazole alkaloids,0.075,Organic acids and derivatives,0.952,Carboxylic acids and derivatives,0.875,"Amino acids, peptides, and analogues",0.731,Amino acids and derivatives,0.729,Amino acids and derivatives,0.729,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",325.202,656,10.933,832180406125529966,832177657841193810,832177657841193809,1379,
1,C14H22O5,[M - H]-,C14H21O5-,Terpenoids,0.944,Sesquiterpenoids,0.930,Pentalenane sesquiterpenoids,0.059,Lipids and lipid-like molecules,0.520,Prenol lipids,0.480,Terpene lactones,0.598,,,Terpene lactones,0.598,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,269.141,656,10.940,832180462366957507,832177636643179090,832177636638984785,926,
1,C13H22O4,[M - H]-,C13H21O4-,Fatty acids,0.941,Fatty Acids and Conjugates,0.568,Oxo fatty acids,0.749,Organic acids and derivatives,0.994,Keto acids and derivatives,0.672,,,,,Keto acids and derivatives,0.672,Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Keto acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,241.146,657,10.944,832180430423135212,832177630716626746,832177630712432441,769,
1,C18H32O5,[M - H]-,C18H31O5-,Polyketides,0.921,Macrolides,0.820,Zearalenones,0.444,Benzenoids,0.589,,,,,,,Benzenoids,0.589,"Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; Benzenoids; 1,2-diols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",327.220,658,10.967,832180444927040142,832177658428396455,832177658428396454,1396,
1,C20H41NO6,[M - H]-,C20H40NO6-,Fatty acids,0.999,Spingolipids,0.528,Sphingoid bases,0.596,Organic acids and derivatives,1.000,Carboxylic acids and derivatives,1.000,"Amino acids, peptides, and analogues",0.941,Amino acids and derivatives,0.939,Alpha amino acids and derivatives,0.923,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Hydroxy acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",390.287,658,10.970,832180449750490228,832177674094123540,832177674094123539,1716,
1,C18H37NO4,[M - H]-,C18H36NO4-,Alkaloids,0.947,Tyrosine alkaloids,0.547,Phenylethylamines,0.204,Organic oxygen compounds,1.000,Organooxygen compounds,1.000,Carbonyl compounds,0.824,Ketones,0.873,Alkyl-phenylketones,0.832,Organic compounds; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Aryl alkyl ketones; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities,330.267,658,10.975,832180460315942633,832177661280523422,832177661280523421,1441,
