formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C18H32O6	[M - H]-	C18H31O6-	Fatty acids	0.997	Octadecanoids	0.318	Macrolide lactones	0.116	Lipids and lipid-like molecules	0.911	Fatty Acyls	0.932	Fatty acids and conjugates	0.616	Hydroxy fatty acids	0.547	Hydroxy fatty acids	0.547	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343.213	503	8.379	832571234042289102	832570110258086663	832570110258086662	1489	
1	C9H9FN6O3	[M - H]-	C9H8FN6O3-	Alkaloids	0.439	Histidine alkaloids	0.044	Imidazole alkaloids	0.043	Organic 1,3-dipolar compounds	0.939	Allyl-type 1,3-dipolar organic compounds	0.960	Organic nitro compounds	0.937	C-nitro compounds	0.930	Nitroaromatic compounds	0.909	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl fluorides; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Halopyrimidines; Hydropyrimidines; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	267.066	503	8.390	832571229998979883	832570082374350698	832570082370156393	905	
1	C9H16O3	[M - H]-	C9H15O3-	Terpenoids	0.197	Phenolic acids (C6-C1)	0.171	Menthane monoterpenoids	0.040	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Alcohols and polyols	0.971	Cyclic alcohols and derivatives	0.754	Cyclic alcohols and derivatives	0.754	Organic compounds; Alcohols and polyols; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	171.102	503	8.391	832571218271704587	832570061402827800	832570061402827799	327	
1	C12H23N4O3	[M - H]-	C12H22N4O3-	Amino acids and Peptides	0.518	Small peptides	0.764	Aminoacids	0.263	Organic acids and derivatives	0.942	Carboxylic acids and derivatives	0.899	Amino acids, peptides, and analogues	0.952	Amino acids and derivatives	0.950	Alpha amino acids and derivatives	0.893	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	270.171	505	8.413	832571236743421288	832570083527784405	832570083523590100	925	
1	C9H14N3O4	[M - H]-	C9H13N3O4-	Alkaloids	0.887	Small peptides	0.238	Aminoacids	0.189	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.984	Amino acids and derivatives	0.983	Alpha amino acids	0.570	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Guanidines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	227.092	505	8.416	832571223275509885	832570073528562379	832570073528562378	670	
1	C10H20N3O3	[M - H]-	C10H19N3O3-	Alkaloids	0.747	Histidine alkaloids	0.633	Imidazole alkaloids	0.631	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Guanidines	0.650			Guanidines	0.650	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Monocarboxylic acids and derivatives; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	229.144	507	8.449	832571221543262170	832570074249982762	832570074249982761	689	
1	C7H14N3O2	[M - H]-	C7H13N3O2-	Alkaloids	0.839	Nicotinic acid alkaloids	0.109	Pyridine alkaloids	0.108	Organoheterocyclic compounds	0.939	Heteroaromatic compounds	0.957					Heteroaromatic compounds	0.957	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	171.102	507	8.450	832571298928173249	832570061247638532	832570061247638531	323	
2	C7H14O3	[M - H]-	C7H13O3-	Fatty acids	0.989	Fatty Acids and Conjugates	0.974	Hydroxy fatty acids	0.914	Organic acids and derivatives	0.997	Hydroxy acids and derivatives	0.585					Hydroxy acids and derivatives	0.585	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	145.087	508	8.472	832571303034397032	832570056222861630	832570056218667325	181	
1	C17H30N2O5	[M - H]-	C17H29N2O5-	Alkaloids	0.886	Ornithine alkaloids	0.678	Pyrrolizidine alkaloids	0.117	Lipids and lipid-like molecules	0.422	Fatty Acyls	0.581	Fatty acids and conjugates	0.654	Amino fatty acids	0.655	Amino fatty acids	0.655	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	341.208	509	8.477	832571309946610573	832570108777497231	832570108777497230	1465	
1	C8H16O4	[M - H]-	C8H15O4-	Fatty acids	0.961	Fatty Acids and Conjugates	0.936	Dicarboxylic acids	0.234	Lipids and lipid-like molecules	0.625	Fatty Acyls	0.676	Fatty acids and conjugates	0.661	Branched fatty acids	0.564	Methyl-branched fatty acids	0.502	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	175.097	510	8.496	832571302468165898	832570062614981826	832570062614981825	361	
1	C30H46O14	[M - H]-	C30H45O14-	Terpenoids	0.870	Diterpenoids	0.209	Resin glycosides	0.055	Lipids and lipid-like molecules	0.973	Prenol lipids	0.820	Diterpenoids	0.570			Diterpenoids	0.570	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Diterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	629.286	510	8.499	832571358428574589	832570127689615969	832570127689615968	1859	
1	C11H19NO3	[M - H]-	C11H18NO3-	Alkaloids	0.320	Fatty esters	0.204	Aminoacids	0.123	Organic acids and derivatives	0.964	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.906	Amino acids and derivatives	0.905	Alpha amino acids and derivatives	0.585	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	212.129	511	8.513	832571220494686043	832570069942431974	832570069942431973	573	
1	C10H19NO	[M - H]-	C10H18NO-	Alkaloids	0.960	Pseudoalkaloids (transamidation)	0.869	Phenylalanine-derived alkaloids	0.114	Benzenoids	0.717	Phenols	0.504					Phenols	0.504	Organic compounds; Phenols; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aralkylamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	168.139	511	8.513	832571219253171874	832570060144536435	832570060144536434	294	
1	C18H30N2O8	[M - H]-	C18H29N2O8-	Amino acids and Peptides	0.422	Mycosporine derivatives	0.471	Mycosporine and Mycosporine-like amino acids	0.470	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.548			Carbohydrates and carbohydrate conjugates	0.548	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Dialkylamines; Amines; Vinylogous amides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	401.194	511	8.518	832571251624812639	832570121347827637	832570121343633332	1724	
1	C12H24O4	[M - H]-	C12H23O4-	Fatty acids	0.780	Fatty esters	0.251	Macrolide lactones	0.239	Organic acids and derivatives	0.965	Carboxylic acids and derivatives	0.966	Dicarboxylic acids and derivatives	0.673			Dicarboxylic acids and derivatives	0.673	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	231.160	511	8.518	832571222310819897	832570074803630968	832570074803630967	703	
1	C16H22N4O5	[M - H]-	C16H21N4O5-	Alkaloids	0.575	Nicotinic acid alkaloids	0.137	Pyridine alkaloids	0.135	Organoheterocyclic compounds	0.997	Oxanes	0.647					Oxanes	0.647	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Oxanes; Amines; Primary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	349.151	512	8.532	832571245392076816	832570112258769894	832570112258769893	1532	
1	C13H20N4O2	[M - H]-	C13H19N4O2-	Alkaloids	0.967	Nicotinic acid alkaloids	0.158	Pyridine alkaloids	0.157	Organoheterocyclic compounds	0.990	Heteroaromatic compounds	0.985					Heteroaromatic compounds	0.985	Organic compounds; Organoheterocyclic compounds; Ketones; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	263.150	512	8.537	832571234423970849	832570081728427787	832570081728427786	886	
1	C15H22N4O3	[M - H]-	C15H21N4O3-	Alkaloids	0.427	Nucleosides	0.070	Purine alkaloids	0.068	Lipids and lipid-like molecules	0.429	Fatty Acyls	0.518					Fatty Acyls	0.518	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carbonyl compounds; Substituted imidazoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	305.161	512	8.537	832571222218545195	832570094655274163	832570094655274162	1171	
1	C17H30N2O5	[M - H]-	C17H29N2O5-	Alkaloids	0.784	Ornithine alkaloids	0.309	Pyrrolizidine alkaloids	0.107	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.560	Amino acids and derivatives	0.556	Amino acids and derivatives	0.556	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carboxylic acid imides; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Amines; Medium-chain fatty acids; N-alkylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	341.208	513	8.548	832571317144036631	832570108811051668	832570108811051667	1466	
2	C10H23N3O7	[M - H]-	C10H22N3O7-	Carbohydrates	0.921	Aminosugars and aminoglycosides	0.668	Aminosugars	0.231	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	0.977	Secondary alcohols	0.926	Secondary alcohols	0.926	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; Carbonyl compounds; Polyols; Amines; Alkanolamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	296.149	513	8.548	832571324517623644	832570091937364841	832570091937364840	1105	
1	C9H16N3O2	[M - H]-	C9H15N3O2-	Alkaloids	0.914	Histidine alkaloids	0.977	Imidazole alkaloids	0.977	Organoheterocyclic compounds	0.993	Azoles	0.856	Imidazoles	0.792	Substituted imidazoles	0.656	Substituted imidazoles	0.656	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carbonyl compounds; Substituted imidazoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	197.118	513	8.550	832571332243532474	832570066255638238	832570066255638237	469	
1	C11H17N4O2	[M - H]-	C11H16N4O2-	Alkaloids	0.919	Pseudoalkaloids (transamidation)	0.403	Purine alkaloids	0.587	Organoheterocyclic compounds	0.999	Diazines	0.334	Pyrimidines and pyrimidine derivatives	0.309	Pyrimidones	0.503	Pyrimidones	0.503	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Substituted imidazoles; Amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	236.127	513	8.550	832571335645113294	832570075789292533	832570075785098228	728	
1	C11H19NO4	[M - H]-	C11H18NO4-	Fatty acids	0.813	Fatty esters	0.488	Fatty acyl carnitines	0.293	Lipids and lipid-like molecules	0.584	Fatty Acyls	0.690	Fatty acid esters	0.526			Fatty acid esters	0.526	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	228.124	514	8.562	832571342905454085	832570073901855480	832570073901855479	679	
1	C18H31NO8	[M - H]-	C18H30NO8-	Fatty acids	0.658	Aminosugars and aminoglycosides	0.110	Aminosugars	0.049	Organic acids and derivatives	0.959	Carboxylic acids and derivatives	0.974	Amino acids, peptides, and analogues	0.793	Amino acids and derivatives	0.796	Amino acids	0.833	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Hydroxy acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	388.198	514	8.572	832571331471780463	832570118822856387	832570118822856386	1677	
1	C10H20N3O3	[M - H]-	C10H19N3O3-	Amino acids and Peptides	0.630	Small peptides	0.915	Aminoacids	0.919	Organic acids and derivatives	0.990	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.972	Amino acids and derivatives	0.972	Alpha amino acids	0.919	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	229.144	515	8.581	832571352539770883	832570074216428325	832570074216428324	688	
1	C12H17F3O3	[M - H]-	C12H16F3O3-	Fatty acids	0.439	Fatty Acids and Conjugates	0.163	Halogenated fatty acids	0.083	Lipids and lipid-like molecules	0.786	Fatty Acyls	0.800	Fatty acids and conjugates	0.826	Halogenated fatty acids	0.887	Halogenated fatty acids	0.887	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Halogenated fatty acids; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	265.106	515	8.589	832571331337562677	832570081942337326	832570081942337325	893	
1	C23H22N4O5	[M - H]-	C23H21N4O5-	Alkaloids	0.918	Nicotinic acid alkaloids	0.202	Pyridine alkaloids	0.202	Organic acids and derivatives	0.990	Carboxylic acids and derivatives	0.985	Amino acids, peptides, and analogues	0.734	Amino acids and derivatives	0.739	Amino acids and derivatives	0.739	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Phthalides; Benzene and substituted derivatives; Benzenoids; Amines; Isobenzofuranones; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	433.151	516	8.601	832571342490217940	832570122748725353	832570122748725352	1760	
1	C3H8N2O3S2	[M - H]-	C3H7N2O3S2-	Amino acids and Peptides	0.780	Small peptides	0.646	Aminoacids	0.628	Organic acids and derivatives	0.868	Sulfinic acids and derivatives	0.538					Sulfinic acids and derivatives	0.538	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Sulfinic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	182.989	517	8.612	832571340669889898	832570063256710438	832570063256710437	381	
2	C7H13NO3	[M - H]-	C7H12NO3-	Amino acids and Peptides	0.978	Small peptides	0.968	Aminoacids	0.977	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.956	Amino acids and derivatives	0.954	Alpha amino acids	0.742	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Alpha amino acids; Amines; Secondary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	158.082	517	8.621	832571324765087636	832570058617809544	832570058617809543	247	
1	C18H32O6	[M - H]-	C18H31O6-	Fatty acids	0.988	Octadecanoids	0.823	Phytofurans	0.476	Lipids and lipid-like molecules	0.871	Fatty Acyls	0.897	Fatty acids and conjugates	0.832	Heterocyclic fatty acids	0.627	Heterocyclic fatty acids	0.627	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343.213	517	8.623	832571352757874721	832570110224532226	832570110224532225	1488	
1	C12H22O5	[M - H]-	C12H21O5-	Fatty acids	0.960	Fatty Acids and Conjugates	0.553	Dicarboxylic acids	0.480	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.987	Dicarboxylic acids and derivatives	0.792			Dicarboxylic acids and derivatives	0.792	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	245.138	518	8.633	832571353991000185	832570078079382847	832570078079382846	794	
1	C16H23N5O3	[M - H]-	C16H22N5O3-	Alkaloids	0.994	Histidine alkaloids	0.322	Imidazole alkaloids	0.322	Organoheterocyclic compounds	1.000	Imidazopyrimidines	0.224	Purines and purine derivatives	0.252	Xanthines	0.588	Xanthines	0.588	Organic compounds; Organoheterocyclic compounds; Tetrazoles; Ketones; Lactams; Xanthines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Diazines; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	332.171	518	8.640	832571320436565507	832570107770864126	832570107770864125	1436	
1	C7H14N3O2	[M - H]-	C7H13N3O2-	Alkaloids	0.764	Histidine alkaloids	0.928	Imidazole alkaloids	0.928	Organoheterocyclic compounds	0.963	Azoles	0.620	Imidazoles	0.702	Substituted imidazoles	0.660	Substituted imidazoles	0.660	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organonitrogen compounds; Organooxygen compounds; Azoles; Substituted imidazoles; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	171.102	519	8.645	832571332524550890	832570061369273363	832570061369273362	326	
2	C16H16O4	[M - H]-	C16H15O4-	Shikimates and Phenylpropanoids	0.481	Styrylpyrones	0.230	Kavalactones and derivatives	0.231	Benzenoids	0.995	Benzene and substituted derivatives	0.636					Benzene and substituted derivatives	0.636	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	271.098	519	8.649	832571325478119354	832570083934631938	832570083934631937	934	
1	C11H18O6	[M - H]-	C11H17O6-	Fatty acids	0.570	Fatty Acids and Conjugates	0.376	Dicarboxylic acids	0.562	Organic acids and derivatives	0.986	Carboxylic acids and derivatives	0.989	Dicarboxylic acids and derivatives	0.825			Dicarboxylic acids and derivatives	0.825	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	245.103	519	8.650	832571313029424119	832570078050022714	832570078050022713	793	
