formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C17H12N4O3S	[M - H]-	C17H11N4O3S-	Alkaloids	0.951	Histidine alkaloids	0.495	Imidazole alkaloids	0.496	Organic 1,3-dipolar compounds	0.685	Allyl-type 1,3-dipolar organic compounds	0.827	Organic nitro compounds	0.866	C-nitro compounds	0.834	Nitroaromatic compounds	0.799	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	351.054	580	9.662	857715834097655962	857712821102432541	857712821102432540	1536	
1	C12H24N5O3	[M - H]-	C12H23N5O3-	Alkaloids	0.744	Nucleosides	0.197	Polyamines	0.283	Organic acids and derivatives	0.801	Carboxylic acids and derivatives	0.751	Amino acids, peptides, and analogues	0.666	Amino acids and derivatives	0.662	Amino acids and derivatives	0.662	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid derivatives; Carbonyl compounds; Amines; Carboximidamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	285.181	580	9.664	857715761292923014	857712796205041346	857712796205041345	1015	
1	C11H16O4	[M - H]-	C11H15O4-	Polyketides	0.769	Cyclic polyketides	0.380	Wax monoesters	0.092	Lipids and lipid-like molecules	0.582	Fatty Acyls	0.679	Fatty acid esters	0.653			Fatty acid esters	0.653	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	211.097	581	9.681	857715794239182113	857712778664459730	857712778664459729	562	
1	C9H18N3O2	[M - H]-	C9H17N3O2-	Alkaloids	0.812	Histidine alkaloids	0.449	Imidazole alkaloids	0.447	Organoheterocyclic compounds	0.985	Azoles	0.579	Imidazoles	0.586			Imidazoles	0.586	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organonitrogen compounds; Organooxygen compounds; Azoles; Monoalkylamines; Amines; Primary amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	199.133	583	9.724	857715754573647349	857712776101739641	857712776101739640	493	
1	C8H16O3	[M - H]-	C8H15O3-	Fatty acids	0.993	Fatty Acids and Conjugates	0.933	Hydroxy fatty acids	0.465	Lipids and lipid-like molecules	0.780	Fatty Acyls	0.824	Fatty acids and conjugates	0.640			Fatty acids and conjugates	0.640	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	159.102	584	9.736	857715756943429349	857712768082229193	857712768082229192	253	
1	C15H29FN4O2	[M - H]-	C15H28FN4O2-	Alkaloids	0.864	Pseudoalkaloids (transamidation)	0.270	Purine alkaloids	0.357	Organoheterocyclic compounds	1.000	Diazines	0.723	Pyrimidines and pyrimidine derivatives	0.800	Halopyrimidines	0.644	Halopyrimidines	0.644	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organohalogen compounds; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Aryl fluorides; Diazines; Organofluorides; Halopyrimidines; Hydropyrimidines; Trialkylamines; Amines; Tertiary amines; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	315.218	584	9.741	857715789872911434	857712810578922642	857712810578922641	1308	
1	C12H8F4N2O3	[M - H]-	C12H7F4N2O3-	Alkaloids	0.443	Small peptides	0.309	Aminoacids	0.117	Benzenoids	0.999	Benzene and substituted derivatives	0.999	Trifluoromethylbenzenes	0.762			Trifluoromethylbenzenes	0.762	Organic compounds; Halobenzenes; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Primary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	303.039	585	9.744	857715815537859276	857712803134032297	857712803134032296	1162	
1	C9H8N3O2	[M - H]-	C9H7N3O2-	Alkaloids	0.957	Histidine alkaloids	0.969	Imidazole alkaloids	0.969	Organoheterocyclic compounds	0.909	Azolines	0.505	Imidazolines	0.511			Imidazolines	0.511	Organic compounds; Organoheterocyclic compounds; Imidazolines; Organonitrogen compounds; Guanidines; Azolines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	189.055	586	9.767	857715754200354208	857712774142999368	857712774138805063	432	
2	C17H14O7	[M - H]-	C17H13O7-	Shikimates and Phenylpropanoids	0.890	Isoflavonoids	0.480	Isoflavones	0.193	Phenylpropanoids and polyketides	0.543	Isoflavonoids	0.586					Isoflavonoids	0.586	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Phenol ethers; Benzenoids; Isoflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	329.066	586	9.770	857715817949584350	857712814668369525	857712814668369524	1403	
1	C10H19N3O4S	[M - H]-	C10H18N3O4S-	Amino acids and Peptides	0.662	Small peptides	0.272	Imidazole alkaloids	0.184	Organic acids and derivatives	0.979	Carboxylic acids and derivatives	0.960	Amino acids, peptides, and analogues	0.908	Amino acids and derivatives	0.906	Alpha amino acids and derivatives	0.897	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Thioethers; Carbonyl compounds; Amines; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	276.105	586	9.770	857715799209432458	857712794032391611	857712794032391610	964	
1	C10H17N4O	[M - H]-	C10H16N4O-	Alkaloids	0.884	Pseudoalkaloids (transamidation)	0.190	Imidazole alkaloids	0.115	Organoheterocyclic compounds	1.000	Diazines	0.867	Pyrimidines and pyrimidine derivatives	0.829	Aminopyrimidines and derivatives	0.600	Aminopyrimidines and derivatives	0.600	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Hydropyrimidines; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208.134	586	9.771	857715761330671764	857712778035314045	857712778035314044	545	
1	C9H16O3	[M - H]-	C9H15O3-	Fatty acids	0.881	Fatty Acids and Conjugates	0.535	Branched fatty acids	0.132	Lipids and lipid-like molecules	0.839	Fatty Acyls	0.794	Fatty acids and conjugates	0.654	Branched fatty acids	0.625	Methyl-branched fatty acids	0.656	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	171.103	586	9.773	857715765042630914	857712770712058186	857712770712058185	330	
2	C5H3F3N2S	[M + CH2O2 - H]-	C6H4F3N2O2S-	Alkaloids	0.842	Histidine alkaloids	0.374	Imidazole alkaloids	0.375	Organoheterocyclic compounds	0.924	Heteroaromatic compounds	0.871					Heteroaromatic compounds	0.871	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organohalogen compounds; Organonitrogen compounds; Alkyl fluorides; Organofluorides; Alkyl halides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	224.997	586	9.774	857715850459637220	857712781738884997	857712781738884996	649	
1	C16H24O8	[M - H]-	C16H23O8-	Polyketides	0.683	Cyclic polyketides	0.247	Open-chain polyketides	0.070	Lipids and lipid-like molecules	0.760	Fatty Acyls	0.715	Fatty acid esters	0.522			Fatty acid esters	0.522	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343.140	587	9.784	857715832289910683	857712818636181501	857712818636181500	1480	
2	C15H10N4O3	[M - H]-	C15H9N4O3-	Alkaloids	0.954	Anthranilic acid alkaloids	0.244	Imidazole alkaloids	0.043	Organoheterocyclic compounds	0.999	Diazines	0.693	Pyrimidines and pyrimidine derivatives	0.604	Pyrimidones	0.645	Pyrimidones	0.645	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Diazines; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	293.067	587	9.785	857715860609853529	857712798390273975	857712798386079670	1064	
1	C22H20O11	[M - H]-	C22H19O11-	Shikimates and Phenylpropanoids	0.926	Phenolic acids (C6-C1)	0.813	Simple phenolic acids	0.081	Benzenoids	1.000	Benzene and substituted derivatives	1.000	Benzoic acids and derivatives	0.999	Benzoic acid esters	0.997	Benzoic acid esters	0.997	Organic compounds; Alcohols and polyols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzoic acid esters; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cyclitols and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	459.093	587	9.787	857715838099022267	857712833555322435	857712833555322434	1795	
1	C14H9F3N4O3	[M - H]-	C14H8F3N4O3-	Alkaloids	0.759	Histidine alkaloids	0.026	Imidazole alkaloids	0.026	Benzenoids	0.998	Phenol ethers	0.621					Phenol ethers	0.621	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Triazoles; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Aryl fluorides; Fluorobenzenes; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Alkyl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	337.057	587	9.789	857715864300841680	857712816866185028	857712816866185027	1443	
1	C15H12O5	[M - H]-	C15H11O5-	Shikimates and Phenylpropanoids	0.999	Flavonoids	0.999	Chalcones	0.991	Phenylpropanoids and polyketides	0.990	Linear 1,3-diarylpropanoids	0.970	Chalcones and dihydrochalcones	0.963	2'-Hydroxychalcones	0.964	2'-Hydroxychalcones	0.964	Organic compounds; Styrenes; Ketones; Alcohols and polyols; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Acryloyl compounds; Benzoyl derivatives; Organooxygen compounds; Phloroglucinols and derivatives; Cinnamic acids and derivatives; Benzenetriols and derivatives; Enones; Hydroxycinnamic acids and derivatives; Chalcones and dihydrochalcones; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Acylphloroglucinols and derivatives; Alpha,beta-unsaturated carbonyl compounds; Linear 1,3-diarylpropanoids; 2'-Hydroxychalcones; Cinnamylphenols; Aryl ketones; Alpha,beta-unsaturated ketones; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	271.061	588	9.797	857715840988897982	857712792572773639	857712792568579334	928	
1	C11H21N4O2	[M - H]-	C11H20N4O2-	Alkaloids	0.952	Pseudoalkaloids (transamidation)	0.303	Purine alkaloids	0.457	Organoheterocyclic compounds	0.998	Azoles	0.851					Azoles	0.851	Organic compounds; Organoheterocyclic compounds; Lactams; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	240.160	589	9.809	857715804414564402	857712785622811039	857712785622811038	755	
1	C18H28N2O8	[M - H]-	C18H27N2O8-	Carbohydrates	0.580	Aminosugars and aminoglycosides	0.492	Aminosugars	0.373	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.579			Carbohydrates and carbohydrate conjugates	0.579	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	399.179	589	9.820	857715854637164218	857712829524595898	857712829524595897	1718	
3	C10H17F3O4Si	[M - H]-	C10H16F3O4Si-	Fatty acids	0.240	Fatty Acids and Conjugates	0.151	Halogenated fatty acids	0.201	Lipids and lipid-like molecules	0.547	Fatty Acyls	0.547					Fatty Acyls	0.547	Organic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Carbonyl compounds; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	285.078	589	9.823	857715829160959687	857712795819165340	857712795819165339	1009	
1	C18H32O5	[M - H]-	C18H31O5-	Fatty acids	0.999	Octadecanoids	0.941	Other Octadecanoids	0.645	Lipids and lipid-like molecules	0.936	Fatty Acyls	0.954	Lineolic acids and derivatives	0.692			Lineolic acids and derivatives	0.692	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	327.218	590	9.831	857715857900332785	857712813603016209	857712813603016208	1383	
1	C15H8O5	[M - H]-	C15H7O5-	Polyketides	0.890	Xanthones	0.315	Methyl xanthones	0.269	Organoheterocyclic compounds	0.870	Benzopyrans	0.799	1-benzopyrans	0.851	Dibenzopyrans	0.460	Xanthones	0.570	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Chromones; Xanthenes; Xanthones; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Benzenoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	267.030	592	9.863	857715860681156717	857712791234790526	857712791234790525	902	
1	C9H16N3O2	[M - H]-	C9H15N3O2-	Alkaloids	0.942	Histidine alkaloids	0.930	Imidazole alkaloids	0.931	Organoheterocyclic compounds	0.988	Azoles	0.503	Imidazoles	0.540	Substituted imidazoles	0.558	Substituted imidazoles	0.558	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organonitrogen compounds; Organooxygen compounds; Azoles; Substituted imidazoles; Amines; Organic 1,3-dipolar compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	197.118	593	9.882	857715840737239683	857712775338376198	857712775338376197	470	
1	C12H19NO2	[M - H]-	C12H18NO2-	Alkaloids	0.811	Tyrosine alkaloids	0.358	Phenylethylamines	0.249	Organic acids and derivatives	0.685	Carboxylic acids and derivatives	0.740	Amino acids, peptides, and analogues	0.659	Amino acids and derivatives	0.662	Amino acids	0.620	Organic compounds; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208.134	594	9.895	857715842876334958	857712778123394439	857712778123394438	547	
3	C4H9ClO3Si	[M - H]-	C4H8ClO3Si-	Fatty acids	0.778	Fatty Acids and Conjugates	0.298	Halogenated fatty acids	0.415	Organohalogen compounds	0.991	Halohydrins	0.605					Halohydrins	0.605	Organic compounds; Alcohols and polyols; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Organochlorides; Halohydrins; Alkyl halides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	166.994	596	9.931	857715827026058813	857712769030142042	857712769030142041	282	
1	C10H4F4O3	[M - H]-	C10H3F4O3-	Shikimates and Phenylpropanoids	0.616	Phenolic acids (C6-C1)	0.253	Simple phenolic acids	0.294	Benzenoids	0.998	Benzene and substituted derivatives	0.876	Benzoic acids and derivatives	0.601	Halobenzoic acids and derivatives	0.889	2-halobenzoic acids	0.535	Organic compounds; Halobenzenes; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Benzoyl derivatives; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Benzene and substituted derivatives; Halophenols; Benzenoids; Benzoic acids; Fluorophenols; M-fluorophenols; O-fluorophenols; Aryl halides; 1-carboxy-2-haloaromatic compounds; Halobenzoic acids and derivatives; Halobenzoic acids; 2-halobenzoic acids and derivatives; 3-halobenzoic acids and derivatives; 2-halobenzoic acids; 3-halobenzoic acids; Vinylogous halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	247.002	596	9.937	857715873943547400	857712787153732219	857712787153732218	799	
1	C19H33N3O5	[M - H]-	C19H32N3O5-	Alkaloids	0.544	Oligopeptides	0.071	Dipeptides	0.038	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.862	Amino acids and derivatives	0.850	Alpha amino acids and derivatives	0.830	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	382.235	598	9.961	857715892062942114	857712826248844157	857712826248844156	1656	
1	C18H37NO5	[M - H]-	C18H36NO5-	Fatty acids	0.999	Fatty esters	0.926	Fatty acyl carnitines	0.891	Lipids and lipid-like molecules	0.947	Fatty Acyls	0.979	Fatty acid esters	0.916	Acyl carnitines	0.696	Acyl carnitines	0.696	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Organic zwitterions; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	346.260	598	9.962	857715879203205138	857712820393595065	857712820393595064	1516	
1	C16H36O11P2	[M - H]-	C16H35O11P2-	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoinositols	0.996	Lipids and lipid-like molecules	1.000	Glycerophospholipids	0.998	Glycerophosphoinositols	0.994			Glycerophosphoinositols	0.994	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Glycerophosphoinositols; Polyols; Cyclitols and derivatives; Inositol phosphates; Cyclohexanols; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	465.166	598	9.966	857715882755780951	857712834238994002	857712834234799697	1798	
1	C9H16O2	[M - H]-	C9H15O2-	Fatty acids	0.776	Fatty Acids and Conjugates	0.420	Unsaturated fatty acids	0.403	Organic acids and derivatives	0.911	Carboxylic acids and derivatives	0.920	Monocarboxylic acids and derivatives	0.937			Monocarboxylic acids and derivatives	0.937	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	155.108	599	9.989	857715861293525231	857712766987515679	857712766983321374	219	
1	C20H37NO6	[M - H]-	C20H36NO6-	Fatty acids	0.996	Fatty amides	0.144	N-acyl amines	0.164	Lipids and lipid-like molecules	0.959	Fatty Acyls	0.976	Fatty acids and conjugates	0.962	Medium-chain fatty acids	0.880	Medium-chain fatty acids	0.880	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	386.254	600	9.996	857715924078067279	857712827104482243	857712827100287938	1670	
1	C17H20N4O4	[M - H]-	C17H19N4O4-	Alkaloids	0.980	Histidine alkaloids	0.777	Imidazole alkaloids	0.777	Organoheterocyclic compounds	1.000	Azoles	0.809					Azoles	0.809	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acid esters; Carbonyl compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	343.140	601	10.011	857715909213452139	857712818678124546	857712818678124545	1481	
1	C12H19NO2	[M - H]-	C12H18NO2-	Alkaloids	0.738	Tyrosine alkaloids	0.239	Aminoacids	0.169	Organic acids and derivatives	0.794	Carboxylic acids and derivatives	0.804	Amino acids, peptides, and analogues	0.721	Amino acids and derivatives	0.724	Amino acids and derivatives	0.724	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzenoids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208.134	602	10.033	857715862514067784	857712778077257090	857712778077257089	546	
