formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C14H24N6O7	[M - H]-	C14H23N6O7-	Carbohydrates	0.966	Nucleosides	0.935	Purine nucleosides	0.252	Organic acids and derivatives	0.964	Carboxylic acids and derivatives	0.827	Amino acids, peptides, and analogues	0.617	Amino acids and derivatives	0.601	Amino acids and derivatives	0.601	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imines; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Guanidines; Diazines; Secondary alcohols; Carbonyl compounds; Polyols; Amines; 1,2-diols; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	387.166	462	7.694	832658161049428229	832638639936281026	832638639936281025	2598	
1	C10H12O3	[M - H]-	C10H11O3-	Shikimates and Phenylpropanoids	0.765	Phenylpropanoids (C6-C3)	0.194	Cinnamic acids and derivatives	0.211	Benzenoids	1.000	Phenols	0.596	Methoxyphenols	0.603			Methoxyphenols	0.603	Organic compounds; Ketones; Acetophenones; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Benzoyl derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl alkyl ketones; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	179.071	462	7.700	832658171015095467	832638577566970084	832638577562775779	519	
1	C12H12O6	[M - H]-	C12H11O6-	Polyketides	0.725	Aromatic polyketides	0.234	Cinnamic acids and derivatives	0.127	Benzenoids	1.000	Phenols	0.943	Methoxyphenols	0.922			Methoxyphenols	0.922	Organic compounds; Acetophenones; Aldehydes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cresols; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl-aldehydes; Vinylogous acids; Organic oxides; Hydroxybenzaldehydes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	251.056	462	7.702	832658201893562588	832638597653495695	832638597653495694	1267	
1	C17H26N4O5	[M - H]-	C17H25N4O5-	Alkaloids	0.935	Pseudoalkaloids (transamidation)	0.163	Polyamines	0.059	Organic acids and derivatives	0.960	Carboxylic acids and derivatives	0.762	Amino acids, peptides, and analogues	0.600	Amino acids and derivatives	0.598	Amino acids and derivatives	0.598	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Ketones; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Cyclic ketones; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	365.181	463	7.710	832658241689120449	832638635439986448	832638635439986447	2460	
1	C11H14O3	[M - H]-	C11H13O3-	Shikimates and Phenylpropanoids	0.712	Phenylpropanoids (C6-C3)	0.128	Cinnamic acids and derivatives	0.213	Benzenoids	1.000	Phenols	0.743	1-hydroxy-2-unsubstituted benzenoids	0.569			1-hydroxy-2-unsubstituted benzenoids	0.569	Organic compounds; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	193.087	463	7.710	832658210991008481	832638581689971681	832638581689971680	672	
1	C9H16N3O4	[M - H]-	C9H15N3O4-	Alkaloids	0.636	Histidine alkaloids	0.253	Imidazole alkaloids	0.253	Organic acids and derivatives	0.983	Carboxylic acids and derivatives	0.979	Amino acids, peptides, and analogues	0.896	Amino acids and derivatives	0.895	Alpha amino acids	0.517	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazolines; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Azolines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	229.108	463	7.711	832658210265393782	832638592016350064	832638592016350063	1056	
2	C13H23F3N4O2	[M - H]-	C13H22F3N4O2-	Alkaloids	0.530	Histidine alkaloids	0.025	Imidazole alkaloids	0.024	Organoheterocyclic compounds	0.997	Azoles	0.877	Pyrazoles	0.898			Pyrazoles	0.898	Organic compounds; Organoheterocyclic compounds; Pyrazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Organofluorides; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	323.168	463	7.713	832658225067093416	832638621934325487	832638621934325486	2049	
1	C15H22O6	[M - H]-	C15H21O6-	Terpenoids	0.900	Sesquiterpenoids	0.809	Trichothecane sesquiterpenoids	0.071	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.995	Ketones	0.837	Cyclohexenones	0.679	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	297.134	463	7.723	832658206066895284	832638610605508695	832638610605508694	1714	
1	C11H15O5P	[M - H]-	C11H14O5P-	Fatty acids	0.645	Fatty Acids and Conjugates	0.204	Glycerophosphates	0.052	Organic acids and derivatives	0.997	Organic phosphoric acids and derivatives	0.524					Organic phosphoric acids and derivatives	0.524	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Organophosphorus compounds; Organic phosphoric acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	257.057	464	7.734	832658166460080876	832638598899204203	832638598899204202	1311	
1	C20H22O10S	[M - H]-	C20H21O10S-	Shikimates and Phenylpropanoids	0.991	Lignans	0.999	Dibenzylbutyrolactone lignans	0.793	Lignans, neolignans and related compounds	0.985	Furanoid lignans	0.973	Tetrahydrofuran lignans	0.972	9,9'-epoxylignans	0.966	Dibenzylbutyrolactone lignans	0.980	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lactones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Gamma butyrolactones; Lignans, neolignans and related compounds; Lignan lactones; Tetrahydrofuran lignans; Dibenzylbutyrolactone lignans; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydrofurans; 9,9'-epoxylignans; Sulfuric acid esters; Furanoid lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	453.086	465	7.749	832658226178584028	832638652166873188	832638652166873187	2935	
1	C28H40N4O9	[M - H]-	C28H39N4O9-	Amino acids and Peptides	0.532	Oligopeptides	0.433	Depsipeptides	0.185	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.995	Amino acids and derivatives	0.994	Alpha amino acid amides	0.520	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Dialkylamines; Polyols; Alpha amino acid amides; Amines; Secondary amines; Alkanolamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	575.270	465	7.756	832658707059740809	832638663415998138	832638663415998137	3252	
1	C18H32O7	[M - H]-	C18H31O7-	Fatty acids	0.913	Fatty acyl glycosides	0.247	Macrolide lactones	0.162	Lipids and lipid-like molecules	0.836	Fatty Acyls	0.868	Fatty acid esters	0.532			Fatty acid esters	0.532	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	359.207	466	7.761	832658434153150942	832638634206860859	832638634206860858	2420	
1	C9H16O4	[M - H]-	C9H15O4-	Fatty acids	0.695	Fatty Acids and Conjugates	0.464	Hydroxy fatty acids	0.082	Lipids and lipid-like molecules	0.553	Fatty Acyls	0.581					Fatty Acyls	0.581	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	187.098	466	7.774	832658255366746710	832638579878032023	832638579878032022	606	
1	C25H21FN4O3	[M - H]-	C25H20FN4O3-	Alkaloids	0.683	Tryptophan alkaloids	0.080	Carboline alkaloids	0.158	Organoheterocyclic compounds	1.000	Indoles and derivatives	0.550					Indoles and derivatives	0.550	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Lactams; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	443.156	467	7.775	832658496480510030	832638650287824741	832638650287824740	2884	
1	C9H8N3O2S	[M - H]-	C9H7N3O2S-	Alkaloids	0.685	Histidine alkaloids	0.387	Imidazole alkaloids	0.392	Organoheterocyclic compounds	0.999	Azoles	0.976	Thiadiazoles	0.610			Thiadiazoles	0.610	Organic compounds; Organoheterocyclic compounds; Thiadiazoles; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	221.025	467	7.784	832658246571290893	832638589382326657	832638589382326656	957	
1	C13H18N3O4	[M - H]-	C13H17N3O4-	Alkaloids	0.367	Small peptides	0.041	Aminoacids	0.014	Organic acids and derivatives	0.897	Carboxylic acids and derivatives	0.782	Amino acids, peptides, and analogues	0.640	Amino acids and derivatives	0.640	Alpha amino acids and derivatives	0.548	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Cyclic ketones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	279.123	467	7.786	832658495838781483	832638605152912565	832638605152912564	1528	
1	C11H20O5	[M - H]-	C11H19O5-	Polyketides	0.697	Macrolides	0.438	Simple aromatic polyketides	0.233	Benzenoids	0.981	Phenol ethers	0.961	Anisoles	0.928			Anisoles	0.928	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Phenol ethers; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	231.124	468	7.800	832658468127014615	832638593098480701	832638593098480700	1097	
1	C17H30O10	[M - H]-	C17H29O10-	Terpenoids	0.762	Monoterpenoids	0.802	Iridoids monoterpenoids	0.206	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.989	Monosaccharides	0.939	Hexoses	0.517	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Methyl esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	393.176	468	7.802	832658452184464389	832638640800307790	832638640800307789	2626	
1	C8H14O3	[M - H]-	C8H13O3-	Fatty acids	0.753	Fatty Acids and Conjugates	0.754	Oxo fatty acids	0.090	Organic acids and derivatives	0.920	Carboxylic acids and derivatives	0.928	Carboxylic acids	0.767			Carboxylic acids	0.767	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	157.087	468	7.804	832658464381500803	832638571875298591	832638571875298590	326	
1	C16H24N4O3	[M - H]-	C16H23N4O3-	Alkaloids	0.992	Guanidine alkaloids	0.186	Imidazole alkaloids	0.166	Organic oxygen compounds	0.999	Organooxygen compounds	0.996	Carbonyl compounds	0.912	Ketones	0.762	Ketones	0.762	Organic compounds; Organoheterocyclic compounds; Ketones; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	319.176	468	7.807	832658463735577930	832638620562787884	832638620562787883	2010	
1	C5H8N2O5S2	[M - H]-	C5H7N2O5S2-	Fatty acids	0.318	Small peptides	0.090	Aminoacids	0.052	Organosulfur compounds	0.950	Sulfonyls	0.541					Sulfonyls	0.541	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	238.982	469	7.813	832658466323463795	832638594247720212	832638594247720211	1140	
1	C16H22N4O4	[M - H]-	C16H21N4O4-	Alkaloids	0.983	Guanidine alkaloids	0.213	Imidazole alkaloids	0.121	Organoheterocyclic compounds	0.995	Indoles and derivatives	0.607					Indoles and derivatives	0.607	Organic compounds; Organoheterocyclic compounds; Pyrrolines; Ketones; Alcohols and polyols; Indoles and derivatives; Pyrrolidines; Pyrrolizines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Polyols; Diazinanes; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	333.155	469	7.813	832658445796539250	832638626392871332	832638626392871331	2185	
1	C18H28N4O5	[M - H]-	C18H27N4O5-	Alkaloids	0.424	Ornithine alkaloids	0.266	Polyamines	0.069	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.997	Ketones	0.716	Ketones	0.716	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	379.196	469	7.820	832658269828707263	832638638594103526	832638638594103525	2554	
1	C8H16O4	[M - H]-	C8H15O4-	Fatty acids	0.837	Fatty Acids and Conjugates	0.631	Monosaccharides	0.135	Lipids and lipid-like molecules	0.554	Fatty Acyls	0.582					Fatty Acyls	0.582	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	175.098	470	7.828	832658286358459820	832638576451285060	832638576451285059	487	
2	C6H8FNO3	[M - H]-	C6H7FNO3-	Alkaloids	0.811	Proline alkaloids	0.135	Pyrrole alkaloids	0.135	Organoheterocyclic compounds	0.765	Pyrroles	0.266	Pyrrole carboxylic acids and derivatives	0.618	Pyrrole carboxylic acids	0.769	Pyrrole 2-carboxylic acids	0.617	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Benzenoids; Pyrrole carboxylic acids and derivatives; Pyrrole carboxylic acids; Pyrrole 2-carboxylic acids; Aryl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	160.041	470	7.832	832658285976778090	832638572558970268	832638572558970267	351	
1	C20H24N6O7S3	[M - H]-	C20H23N6O7S3-	Alkaloids	0.397	Guanidine alkaloids	0.056	Tricyclic guanidine alkaloids	0.083	Benzenoids	0.404	Benzene and substituted derivatives	0.484	Benzenesulfonamides	0.648			Benzenesulfonamides	0.648	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonylureas; Carboxylic acid derivatives; Sulfonyls; Aminotriazines; Carbonyl compounds; Amines; Tertiary amines; N-aliphatic s-triazines; Aminosulfonyl compounds; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	555.082	470	7.834	832658485504016268	832638662623274557	832638662623274556	3227	
1	C13H16N6O5	[M - H]-	C13H15N6O5-	Carbohydrates	0.879	Nucleosides	0.933	Purine nucleosides	0.650	Nucleosides, nucleotides, and analogues	0.698	Purine nucleosides	0.583					Purine nucleosides	0.583	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Organic 1,3-dipolar compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	335.110	472	7.860	832658340750194791	832638626891993598	832638626891993597	2203	
1	C8H14O4	[M - H]-	C8H13O4-	Fatty acids	0.981	Fatty Acids and Conjugates	0.921	Dicarboxylic acids	0.580	Organic acids and derivatives	0.990	Carboxylic acids and derivatives	0.983	Dicarboxylic acids and derivatives	0.566			Dicarboxylic acids and derivatives	0.566	Organic compounds; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Dicarboxylic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	173.082	472	7.862	832658247703753105	832638575692115911	832638575692115910	462	
1	C17H26O8	[M - H]-	C17H25O8-	Polyketides	0.834	Macrolides	0.967	Macrolide lactones	0.986	Organoheterocyclic compounds	0.392	Oxocins	0.542					Oxocins	0.542	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Oxocins; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	357.155	472	7.863	832658280599680059	832638633703544309	832638633703544308	2406	
1	C13H19FN4O3	[M - H]-	C13H18FN4O3-	Alkaloids	0.929	Ornithine alkaloids	0.175	Pyrrolizidine alkaloids	0.107	Organoheterocyclic compounds	0.996	Diazines	0.444	Pyrimidines and pyrimidine derivatives	0.518			Pyrimidines and pyrimidine derivatives	0.518	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Ketones; Alcohols and polyols; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Halohydrins; Fluorohydrins; Alkyl halides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.134	472	7.863	832658255102505501	832638610701977697	832638610697783392	1716	
1	C13H20ClFN4O3	[M - H]-	C13H19ClFN4O3-	Alkaloids	0.609	Guanidine alkaloids	0.161	Pyrimidine nucleosides	0.080	Organoheterocyclic compounds	0.999	Diazines	0.833	Pyrimidines and pyrimidine derivatives	0.816	Aminopyrimidines and derivatives	0.669	Aminopyrimidines and derivatives	0.669	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl chlorides; Alkyl fluorides; Aminopyrimidines and derivatives; Diazines; Organochlorides; Organofluorides; Carbonyl compounds; Amines; Tertiary amines; Alkyl halides; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	333.111	472	7.870	832658548632487535	832638626329956762	832638626329956761	2183	
1	C9H16N3O3	[M - H]-	C9H15N3O3-	Amino acids and Peptides	0.810	Small peptides	0.736	Aminoacids	0.607	Organic acids and derivatives	0.985	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.941	Amino acids and derivatives	0.939	Alpha amino acids	0.610	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Alpha amino acids; Amines; Secondary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	213.113	472	7.872	832658549563623111	832638587109013469	832638587109013468	876	
1	C16H24N4O4	[M - H]-	C16H23N4O4-	Alkaloids	0.978	Guanidine alkaloids	0.204	Imidazole alkaloids	0.073	Organic acids and derivatives	0.887	Carboxylic acids and derivatives	0.659	Amino acids, peptides, and analogues	0.503			Amino acids, peptides, and analogues	0.503	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrrolines; Ketones; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Enamines; Carbonyl compounds; Dialkylamines; Diazinanes; Amines; Secondary amines; Carboximidamides; Cyclic ketones; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Vinylogous amides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	335.170	473	7.881	832658617511350010	832638626959102472	832638626959102471	2205	
