formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C18H32N4O5	[M - H]-	C18H31N4O5-	Amino acids and Peptides	0,977	Small peptides	0,395	Tripeptides	0,429	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,993	Amino acids, peptides, and analogues	0,992	Peptides	0,803	Oligopeptides	0,509	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	383,230	362	6,028	694880954180013515	694877433946494489	2586	
1	C22H18N8O5	[M - H]-	C22H17N8O5-	Alkaloids	0,856	Histidine alkaloids	0,133	Imidazole alkaloids	0,134	Organoheterocyclic compounds	0,995	Imidazopyrimidines	0,512	Purines and purine derivatives	0,617	Purinones	0,592	6-oxopurines	0,587	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Imidazoles; Lactams; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Carboxylic acid derivatives; Organic nitro compounds; 6-oxopurines; Organic oxoazanium compounds; Imidazopyrimidines; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	473,130	362	6,038	694880959057989777	694877451696791090	2996	
1	C12H18N6O6	[M - H]-	C12H17N6O6-	Amino acids and Peptides	0,758	Small peptides	0,509	Imidazole alkaloids	0,104	Organic acids and derivatives	0,997	Carboxylic acids and derivatives	0,979	Amino acids, peptides, and analogues	0,966	Amino acids and derivatives	0,962	Alpha amino acids and derivatives	0,978	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	341,124	363	6,049	694880957296381937	694877420591828846	2247	
1	C9H12O2	[M - H]-	C9H11O2-	Shikimates and Phenylpropanoids	0,321	Phenylpropanoids (C6-C3)	0,125	Cinnamic acids and derivatives	0,083	Benzenoids	0,987	Benzene and substituted derivatives	0,952					Benzene and substituted derivatives	0,952	Organic compounds; Alcohols and polyols; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	151,076	363	6,054	694880949302037164	694877350798600361	271	
1	C8H10N3O3	[M - H]-	C8H9N3O3-	Alkaloids	0,577	Small peptides	0,264	Aminoacids	0,172	Benzenoids	0,780	Phenol ethers	0,595					Phenol ethers	0,595	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organonitrogen compounds; Organooxygen compounds; Carboxylic acids; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	195,066	364	6,064	694880953307598086	694877365784850638	688	
1	C11H12N5O3	[M - H]-	C11H11N5O3-	Alkaloids	0,411	Small peptides	0,539	Aminoacids	0,257	Benzenoids	0,617	Phenols	0,669	1-hydroxy-2-unsubstituted benzenoids	0,624			1-hydroxy-2-unsubstituted benzenoids	0,624	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzenoids; Amines; Primary amines; Organic zwitterions; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	261,087	364	6,064	694880958114271341	694877387922390546	1365	
1	C10H22N6O4	[M - H]-	C10H21N6O4-	Carbohydrates	0,369	Histidine alkaloids	0,056	Imidazole alkaloids	0,056	Organic 1,3-dipolar compounds	0,851	Allyl-type 1,3-dipolar organic compounds	0,865	Organic nitro compounds	0,813			Organic nitro compounds	0,813	Organic compounds; Organoheterocyclic compounds; Imines; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	289,165	364	6,068	694880979878523617	694877395627328269	1620	
1	C6H10N3O3S	[M - H]-	C6H9N3O3S-	Amino acids and Peptides	0,931	Small peptides	0,902	Aminoacids	0,760	Organic acids and derivatives	0,884	Carboxylic acids and derivatives	0,757	Amino acids, peptides, and analogues	0,541	Amino acids and derivatives	0,539	Alpha amino acids and derivatives	0,523	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	203,034	364	6,073	694880969657002851	694877369748468498	804	
1	C7H14N3O4	[M - H]-	C7H13N3O4-	Amino acids and Peptides	0,978	Small peptides	0,996	Aminoacids	0,995	Organic acids and derivatives	0,997	Carboxylic acids and derivatives	0,997	Amino acids, peptides, and analogues	0,993	Amino acids and derivatives	0,993	Alpha amino acids	0,950	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	203,092	364	6,073	694880976539856855	694877369953989429	811	
1	C21H24N4O8	[M - H]-	C21H23N4O8-	Alkaloids	0,935	Histidine alkaloids	0,244	Purine nucleosides	0,263	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,560	Glycosyl compounds	0,451	Glycosylamines	0,551	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Lactams; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Glycosylamines; Polyols; 1,2-diols; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	459,150	364	6,073	694880977760399727	694877450191035724	2950	
1	C15H18N7O7PS	[M - H]-	C15H17N7O7PS-	Carbohydrates	0,991	Nucleosides	0,998	Purine nucleotides	0,915	Nucleosides, nucleotides, and analogues	0,935	Purine nucleotides	0,873					Purine nucleotides	0,873	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	470,062	365	6,077	694880971565411493	694877451491270154	2988	
1	C17H16N4O6	[M - H]-	C17H15N4O6-	Alkaloids	0,960	Histidine alkaloids	0,662	Imidazole alkaloids	0,664	Organic acids and derivatives	0,983	Carboxylic acids and derivatives	0,944	Amino acids, peptides, and analogues	0,638	Amino acids and derivatives	0,628	Alpha amino acids and derivatives	0,651	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Organic nitro compounds; Organic oxoazanium compounds; Tertiary alcohols; Carbonyl compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	371,098	365	6,079	694880982374135410	694877431081784412	2497	
1	C16H16O10S	[M - H]-	C16H15O10S-	Shikimates and Phenylpropanoids	0,509	Aromatic polyketides	0,598	Cinnamic acids and derivatives	0,207	Phenylpropanoids and polyketides	0,792	Cinnamic acids and derivatives	0,795	Hydroxycinnamic acids and derivatives	0,913	Hydroxycinnamic acid esters	0,686	Coumaric acid esters	0,650	Organic compounds; Organosulfur compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic sulfuric acids and derivatives; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Sulfuric acid monoesters; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acid esters; Sulfuric acid esters; Alkyl sulfates; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	399,040	365	6,079	694880989852580307	694877437243217918	2683	
1	C7H12O4	[M - H]-	C7H11O4-	Fatty acids	0,967	Fatty Acids and Conjugates	0,947	Dicarboxylic acids	0,699	Lipids and lipid-like molecules	0,739	Fatty Acyls	0,806	Fatty acids and conjugates	0,776	Medium-chain fatty acids	0,585	Medium-chain fatty acids	0,585	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	159,066	366	6,093	694880977580044610	694877353508121080	338	
1	C17H20N2O7	[M - H]-	C17H19N2O7-	Amino acids and Peptides	0,414	Nicotinic acid alkaloids	0,852	Pyridine alkaloids	0,849	Organoheterocyclic compounds	0,960	Pyridines and derivatives	0,529					Pyridines and derivatives	0,529	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Ketones; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carbonyl compounds; Aromatic alcohols; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	363,119	366	6,097	694880981648520653	694877427772478289	2446	
1	C16H16N4O4	[M - H]-	C16H15N4O4-	Alkaloids	0,743	Histidine alkaloids	0,092	Imidazole alkaloids	0,090	Benzenoids	0,990	Benzene and substituted derivatives	0,933	Nitrobenzenes	0,646			Nitrobenzenes	0,646	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Hydrazines and derivatives; Hydrazones; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	327,109	366	6,099	694880978964165233	694877414132599940	2100	
1	C12H24N2O3	[M - H]-	C12H23N2O3-	Amino acids and Peptides	0,780	Small peptides	0,851	Aminoacids	0,229	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,998	Amino acids, peptides, and analogues	0,964	Amino acids and derivatives	0,963	L-alpha-amino acids	0,577	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	243,171	366	6,099	694880957606760474	694877383367375652	1215	
1	C8H12O4	[M - H]-	C8H11O4-	Fatty acids	0,959	Fatty Acids and Conjugates	0,946	Dicarboxylic acids	0,858	Organic acids and derivatives	0,989	Carboxylic acids and derivatives	0,986	Dicarboxylic acids and derivatives	0,622			Dicarboxylic acids and derivatives	0,622	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	171,066	367	6,111	694880957912944722	694877356788067283	433	
1	C19H28N4O7	[M - H]-	C19H27N4O7-	Amino acids and Peptides	0,879	Mycosporine derivatives	0,241	Mycosporine and Mycosporine-like amino acids	0,244	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbonyl compounds	0,991	Ketones	0,772	Cyclic ketones	0,706	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Amines; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	423,186	367	6,111	694880980302148361	694877442549013054	2796	
1	C16H23N3O7	[M - H]-	C16H22N3O7-	Amino acids and Peptides	0,795	Oligopeptides	0,100	Depsipeptides	0,059	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	0,997	Amino acids, peptides, and analogues	0,981	Amino acids and derivatives	0,979	Alpha amino acid esters	0,826	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	368,147	367	6,121	694880990855018995	694877428972049418	2483	
1	C19H14NO7P	[M - H]-	C19H13NO7P-	Polyketides	0,394	Nicotinic acid alkaloids	0,098	Pyridine alkaloids	0,098	Organic acids and derivatives	0,972	Organic phosphoric acids and derivatives	0,988	Phosphate esters	0,982	Aryl phosphates	0,850	Aryl phosphates	0,850	Organic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Aryl phosphates; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	398,041	368	6,126	694880991219923477	694877437046085610	2679	
1	C17H18N6O3S2	[M - H]-	C17H17N6O3S2-	Amino acids and Peptides	0,990	Oligopeptides	0,278	Cyclic peptides	0,083	Organic acids and derivatives	0,990	Carboxylic acids and derivatives	0,921	Amino acids, peptides, and analogues	0,792	Amino acids and derivatives	0,773	Alpha amino acids and derivatives	0,830	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Thiazoles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzenoids; Amines; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	417,084	368	6,128	694881002792010102	694877441768872375	2769	
1	C16H20O9	[M - H]-	C16H19O9-	Terpenoids	0,399	Monoterpenoids	0,336	Secoiridoid monoterpenoids	0,620	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,983	Monosaccharides	0,982	Hexoses	0,908	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	355,103	368	6,129	694880992360774246	694877425738240554	2387	
1	C7H12N6O3	[M - H]-	C7H11N6O3-	Alkaloids	0,416	Histidine alkaloids	0,275	Imidazole alkaloids	0,276	Organoheterocyclic compounds	0,993	Imidolactams	0,572					Imidolactams	0,572	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Amines; Primary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Imidolactams; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	227,091	368	6,135	694880999973437511	694877376593573766	1032	
1	C8H9NO3	[M - H]-	C8H8NO3-	Alkaloids	0,935	Tyrosine alkaloids	0,509	Phenylethylamines	0,387	Benzenoids	0,998	Benzene and substituted derivatives	0,993	Nitrobenzenes	0,870			Nitrobenzenes	0,870	Organic compounds; Nitrobenzenes; Alcohols and polyols; Phenols; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Amines; Aromatic alcohols; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Aralkylamines; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	166,051	368	6,137	694880997167446875	694877355567524634	396	
1	C17H24N4O5	[M - H]-	C17H23N4O5-	Alkaloids	0,764	Histidine alkaloids	0,265	Imidazole alkaloids	0,263	Organoheterocyclic compounds	0,982	Lactams	0,561					Lactams	0,561	Organic compounds; Organoheterocyclic compounds; Pyrrolines; Alcohols and polyols; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	363,165	369	6,151	694881010895406303	694877427847975776	2449	
1	C8H17N4O3	[M - H]-	C8H16N4O3-	Amino acids and Peptides	0,987	Small peptides	0,998	Aminoacids	0,992	Organic acids and derivatives	0,989	Carboxylic acids and derivatives	0,991	Amino acids, peptides, and analogues	0,994	Amino acids and derivatives	0,993	L-alpha-amino acids	0,564	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	216,124	369	6,154	694880991891012175	694877373665949064	930	
1	C20H30O12	[M - H]-	C20H29O12-	Shikimates and Phenylpropanoids	0,717	Phenylethanoids (C6-C2)	0,506	Phenylethanoids	0,505	Organic oxygen compounds	1,000	Organooxygen compounds	0,999	Carbohydrates and carbohydrate conjugates	0,999	Disaccharides	0,965	Disaccharides	0,965	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	461,166	370	6,160	694881017618876546	694877450480442745	2959	
1	C8H12N6O5	[M - H]-	C8H11N6O5-	Alkaloids	0,272	Small peptides	0,011	Purine nucleosides	0,010	Benzenoids	0,849	Benzene and substituted derivatives	0,953	Nitrobenzenes	0,550			Nitrobenzenes	0,550	Organic compounds; Nitrobenzenes; Hydrazines and derivatives; Alcohols and polyols; Phenols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	271,082	370	6,161	694881010450810015	694877390854209517	1460	
1	C18H26O10	[M - H]-	C18H25O10-	Polyketides	0,675	Monoterpenoids	0,255	Iridoids monoterpenoids	0,143	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,980	Monosaccharides	0,970	Hexoses	0,720	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	401,145	370	6,162	694881016578688870	694877437863974995	2700	
1	C10H10O4	[M - H]-	C10H9O4-	Shikimates and Phenylpropanoids	0,938	Phenylpropanoids (C6-C3)	0,661	Cinnamic acids and derivatives	0,450	Benzenoids	0,992	Phenol ethers	0,670	Anisoles	0,655			Anisoles	0,655	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	193,051	370	6,163	694881003270160842	694877365134733418	668	
1	C13H14O7	[M - H]-	C13H13O7-	Shikimates and Phenylpropanoids	0,983	Phenylpropanoids (C6-C3)	0,922	Cinnamic acids and derivatives	0,882	Phenylpropanoids and polyketides	0,972	Cinnamic acids and derivatives	0,959	Hydroxycinnamic acids and derivatives	0,968	Coumaric acids and derivatives	0,954	Coumaric acids and derivatives	0,954	Organic compounds; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	281,067	370	6,163	694881005287621366	694877393328849297	1544	
